variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
4.26785e-15-3.20473e-15*ii, -2.78231-1.15669*ii, -3.49783e-15+6.25927e-15*ii, 3.8498-.476725*ii, -9.91695+.53456*ii, 1.33751+.11893*ii, 3.14793e-16+9.46697e-17*ii, .224628-2.63867*ii, -.661977+.741391*ii, 1.08005e-16+7.64428e-16*ii, 2.94673+6.51342*ii
-7.1444e-16+2.78256e-16*ii, -.44412-.78132*ii, 5.45656e-16-6.46605e-16*ii, .52335+.411105*ii, -1.55233-.389101*ii, .235016-.31825*ii, 1.71888e-16-2.13296e-16*ii, 1.4343+.510023*ii, -.764801-.035565*ii, -1.46662e-16-2.79069e-16*ii, -.796904-1.06219*ii
-7.50161e-16-3.22786e-16*ii, 5.39182+3.85483*ii, 7.69975e-17+1.31587e-16*ii, -1.1643+1.58171*ii, 2.14708+.822463*ii, -2.4127-2.66014*ii, 2.49942e-17-1.17712e-16*ii, -1.25916-2.50872*ii, 1.47446-.895992*ii, 2.49294e-16+2.6139e-18*ii, .23431+3.09107*ii
-1.40863e-15+1.11143e-15*ii, -.469203-1.28373*ii, 1.94991e-16+8.66289e-17*ii, .252412-.784479*ii, .126468+.632175*ii, .432109-.265074*ii, -1.65352e-15+1.94653e-15*ii, -.477552-.235725*ii, -.789867-1.11596*ii, -3.60148e-16-7.9963e-17*ii, .741378+.044163*ii
5.59072e-16-7.3326e-16*ii, 1.86415+.344329*ii, -1.91092e-16-3.03517e-16*ii, -.858636+.302114*ii, -1.27921-2.23802*ii, -1.95527+1.7394*ii, -1.21687e-16+1.44033e-16*ii, 2.07257+1.51741*ii, .435916+2.21756*ii, -6.60812e-17-5.36238e-17*ii, 1.64894-1.20767*ii
4.92765e-16-4.64889e-16*ii, 2.90756-2.09201*ii, -1.77384e-16-5.20728e-16*ii, -1.96377-2.11646*ii, -3.90153-.83748*ii, .879345-2.31355*ii, -1.05353e-16-2.66018e-16*ii, -1.87019-4.26497*ii, 3.8199-2.8243*ii, -4.72928e-18+3.113e-18*ii, -.083653+1.8143*ii
-1.48358e-15-2.32941e-15*ii, -.504277-.601311*ii, 1.72435e-16-6.16051e-15*ii, -2.02588-.255621*ii, .338336+.317558*ii, .415489+.158066*ii, -1.67375e-15+4.11196e-16*ii, .560504+.042733*ii, .698107+.41807*ii, -1.80792e-15+1.41854e-15*ii, .898368-.638679*ii
-1.20858e-15-1.55581e-16*ii, 3.75354-5.7034*ii, 1.53808e-15-2.30603e-15*ii, -.297107+1.38931*ii, 4.34169-2.87406*ii, 4.28318-.621253*ii, 1.258e-19-8.14563e-17*ii, -.592852+.059224*ii, 1.66759-.270533*ii, -2.43165e-15-9.08336e-15*ii, -2.44867-6.94207*ii
4.44298e-16-7.17697e-17*ii, -.441478-1.536*ii, 5.4832e-16-6.45894e-16*ii, -.0320215-.25068*ii, -1.83818-1.49132*ii, -.555882+.266041*ii, -2.74276e-16-2.8912e-16*ii, .219231-.134559*ii, .866565+1.29663*ii, -3.67816e-16+1.363e-18*ii, .763512-.720025*ii
-5.87953e-17+3.10885e-16*ii, 3.56577-.49562*ii, -5.46059e-17-3.60781e-17*ii, .182152-.942421*ii, -.134004-4.16544*ii, -.604663+.269983*ii, -2.13153e-17+5.85341e-17*ii, -.346229+1.84205*ii, 4.5995+.251996*ii, 6.07728e-18+1.85654e-18*ii, 2.61946-.597196*ii
5.33984e-16-1.04251e-16*ii, -1.98181-2.79793*ii, 2.79485e-17+5.72306e-17*ii, .690391+.588179*ii, -.125878+.11436*ii, 1.00513-.828121*ii, -8.16731e-16-1.0692e-17*ii, 1.66926+1.78692*ii, -2.32508+.609548*ii, 2.74754e-17-2.33305e-17*ii, .440251-.431552*ii
1.41626e-15+1.83634e-15*ii, 1.00964+.971545*ii, -4.58134e-16+1.88702e-15*ii, .39696-.280826*ii, .447553-.214203*ii, -.000682+.744569*ii, -7.03182e-15+8.45684e-15*ii, -.31259+.493764*ii, .813081-1.04191*ii, -4.53245e-16+2.0088e-15*ii, -.329766+.0760382*ii
-1.13605e-17+1.22811e-16*ii, -.89116-.20054*ii, 8.8978e-18+1.8265e-16*ii, 1.05419+1.7334*ii, -1.33449+1.35053*ii, -1.04445-1.62822*ii, -2.44647e-17+8.63163e-17*ii, .694536+1.18297*ii, -.346411-.246294*ii, 4.49233e-17-1.73271e-16*ii, 1.39569+1.641*ii
1.85053e-15-7.19546e-15*ii, -13.3479+23.1423*ii, 2.91217e-16+4.07734e-16*ii, 6.07251+10.7417*ii, -2.74134-11.8501*ii, 24.9237-25.9121*ii, -2.66762e-17+2.20896e-17*ii, -7.33293-4.11662*ii, -21.909+11.4504*ii, 5.89098e-17-1.95784e-17*ii, -1.78132-10.8961*ii
-3.2522e-17-1.40633e-15*ii, -1.35811+1.13742*ii, -1.36024e-15+3.2501e-17*ii, .840132+.194631*ii, -.320067+2.44447*ii, -1.3874-.101677*ii, -8.41926e-16-1.28818e-16*ii, -.555739+.590477*ii, 1.78804+.543816*ii, 1.81735e-16-1.13502e-17*ii, 1.32234+.764768*ii
4.99791e-16+8.26026e-17*ii, -.341373-.774203*ii, 8.32979e-16+4.07142e-16*ii, -.56968-1.20609*ii, 1.00562+1.00006*ii, -.768672-.720314*ii, 2.82927e-16-1.46566e-16*ii, -1.35032+3.20251*ii, -2.28697-.059178*ii, 4.31456e-17+8.13376e-18*ii, .428714+1.04993*ii
-4.37669e-16-1.13702e-15*ii, .552414+.307843*ii, 5.04913e-15+3.9446e-16*ii, .156155-2.87648*ii, -.762676-.445949*ii, .280467-1.1546*ii, 1.30673e-17-2.1948e-17*ii, .182184-1.20285*ii, -.716927+4.1924*ii, 2.50425e-15+1.0158e-15*ii, -.950263-6.14978*ii
1.72366e-16+1.14268e-15*ii, -.077887+.0549492*ii, -2.43934e-15-1.15884e-15*ii, -1.12034-.020133*ii, -.487527+.917677*ii, -.290036-.857762*ii, 1.19715e-15+1.53788e-15*ii, -.303787+.655314*ii, -.99709-1.43882*ii, -3.35971e-16+9.774e-19*ii, .53009+.054464*ii
-2.13575e-15-3.84599e-16*ii, -1.07392+.079000*ii, 3.57771e-16-1.55658e-15*ii, 1.13558+.277902*ii, -.430199+.156487*ii, -.622492+1.2418*ii, 3.44915e-16+3.18286e-15*ii, 1.31273+.206718*ii, .93696+.028523*ii, -1.49901e-16-5.20041e-16*ii, -.368906+.121863*ii

