variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-2.48843+7.20689*ii, 4.46178+5.94518*ii, -.252348+1.71531*ii, .324626-.739913*ii, -6.69645-6.28686*ii, .102272-2.53437*ii, -3.25888-3.90069*ii, 2.92319-1.14428*ii, 3.41052e-35+6.49151e-35*ii, 2.95873+4.23339*ii, -2.33762e-34+4.92399e-34*ii
-1.00373+4.91241*ii, .762014-1.21683*ii, -1.4406-3.28115*ii, -1.98367+.52052*ii, -1.82541-.413752*ii, .334529-.201355*ii, -.484207-2.34787*ii, -.182697+.0535661*ii, 3.3175e-30-6.30558e-29*ii, 4.84765+.625044*ii, -7.42e-29-5.20863e-29*ii
1.20787-1.40383*ii, -.281421+.897472*ii, 2.57978-.515828*ii, .138169-.0244387*ii, 1.55754+.339223*ii, .239089-.120127*ii, .818011+2.46805*ii, 1.82703-.546261*ii, 3.35963e-21-1.97438e-21*ii, .761783-.598981*ii, 8.26479e-22+3.57081e-21*ii
-1.12906+.275704*ii, -1.57273-1.03065*ii, -1.40665-.746683*ii, 1.72269-1.42988*ii, 1.2893+1.01982*ii, -.159413+.429638*ii, -2.99836-1.05079*ii, -.177357+.102188*ii, -6.15071e-26+1.1262e-26*ii, -.712299-1.27334*ii, 1.08341e-25+4.568e-26*ii
.77841+.1286*ii, .658794+2.56887*ii, -1.57659+.185277*ii, -2.0063+1.04588*ii, -1.75486-.601912*ii, .288652+.121256*ii, -2.90496-.68032*ii, -.0883563-.106497*ii, 2.9948e-24+1.3084e-24*ii, -3.67586+1.21656*ii, -1.38816e-24+8.55522e-24*ii
-3.66591+2.85366*ii, -.922583+2.93187*ii, .583278+1.75085*ii, .132052-.402084*ii, 2.00319-1.1417*ii, 1.36387-.024955*ii, 4.63411+.368196*ii, 1.06157+3.04336*ii, 8.3625e-29+9.95937e-28*ii, -.676419+2.40856*ii, -2.99711e-27-6.73656e-28*ii
-1.2476-3.05143*ii, -.910021+.212724*ii, 1.20889+2.65469*ii, .0746093+.0285299*ii, 6.59561-2.40109*ii, -.17426+.346037*ii, 3.32553-2.08178*ii, -.4904+4.82551*ii, 1.04877e-19-8.2154e-21*ii, 2.28136+1.10548*ii, -9.36923e-20+2.9786e-20*ii
1.95188+5.22182*ii, 2.021-2.34635*ii, -3.19576+.925829*ii, 2.76865-6.48706*ii, 2.78168-3.14035*ii, -.103135+.492911*ii, 4.50706+1.81336*ii, -.0700155+.0139838*ii, 1.74862e-25+2.79042e-26*ii, -2.6385-2.82216*ii, 4.1887e-25-3.53893e-25*ii
.868676+1.63892*ii, .250731-.681979*ii, 1.56683-1.35338*ii, -2.03279+.237906*ii, .165943-.64428*ii, -.348803+.256092*ii, 1.1401+.475875*ii, .183814-.104468*ii, -2.37098e-30+3.28418e-30*ii, .61665-1.62692*ii, 1.64526e-30+2.4404e-30*ii
1.02079-.562479*ii, 1.60464+.834167*ii, -7.81502+2.78735*ii, 3.80611-.915369*ii, 2.40171+4.40868*ii, .0166513+.0030571*ii, 6.53496-.95446*ii, .00395308+.00175392*ii, -3.48537e-20-9.49367e-21*ii, -1.54922-1.68195*ii, -4.80083e-20-4.43077e-20*ii
-.0694255+.112846*ii, .074397-1.00393*ii, .643699-.312195*ii, -.681513+1.34113*ii, -2.11937-.86687*ii, -.257124+.029988*ii, 1.06759+.092087*ii, .0952021+.143344*ii, -1.01901e-21-1.0404e-23*ii, .202467-1.14467*ii, -8.6255e-23+1.02223e-21*ii
-3.60931+3.69724*ii, -5.49329+2.86684*ii, -.106935+.698324*ii, -16.8378-2.06799*ii, -3.83596-9.39181*ii, 4.68359-9.23256*ii, 4.17755-1.68526*ii, -.207682+.573829*ii, -7.037e-22-8.11644e-22*ii, -10.5284+.14754*ii, 6.19248e-21+2.44119e-21*ii

