variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
1.12151-.13304*ii, -.0338944-.0780666*ii, 1.23284+1.88738*ii, 1.55931e-111*ii, 2.92268-2.17438*ii, -4.80542+1.68539*ii, .906423+.743272*ii, -.052839-3.75066*ii, .285365-2.6271*ii
-1.01402-.021050*ii, -.464284+.431549*ii, .52231-.30717*ii, -5.70181e-72-2.43637e-72*ii, .474841-1.17243*ii, -1.91211+2.83422*ii, 1.59018+.350809*ii, -.781118-.508975*ii, -.938325+.305224*ii
.39926-1.23394*ii, -.235937-1.3432*ii, -1.27947-.788607*ii, -8.05144e-233-6.03858e-233*ii, -.23503+.946443*ii, .385064-.651632*ii, -.682041+.897715*ii, -.0207907+.38543*ii, -1.5806+.610741*ii
4.02818+2.00341*ii, -.651034-.093172*ii, -1.74309-.337993*ii, 0, 2.58219+.415887*ii, .530802-2.36522*ii, -.805432-.186346*ii, .666467-.012472*ii, -1.34096-.597049*ii
1.11383-.635595*ii, -1.28941+.23505*ii, .1048+.148872*ii, 7.13705e-56+2.03916e-56*ii, -.975058+.166491*ii, -.36137+.529814*ii, -.256882+.383371*ii, -1.34791+.374278*ii, .0839945-.0019348*ii
-.476475+2.2908*ii, -.180739-1.62661*ii, .670676+6.27133*ii, 0, 1.18082+.187975*ii, -.290139-.541807*ii, .569544-.528415*ii, 2.17293+3.31104*ii, -3.69584-3.21741*ii
-.526405+.939991*ii, -1.45106+.67096*ii, .13968+1.34348*ii, -8.2719e-268+7.11724e-268*ii, -.253235-.78088*ii, -4.21909-7.28121*ii, -5.90548-2.73329*ii, -3.05757+4.20784*ii, -2.84724+8.31568*ii
-.259679-3.18665*ii, -1.42379-.479501*ii, -.307761+.907766*ii, 2.20989e-213-1.22198e-213*ii, -.802289+1.21838*ii, .409519-1.07511*ii, -1.8537+.749889*ii, -2.36034+.474278*ii, .110227+1.91352*ii
-3.15233-.045727*ii, 2.2638-1.52622*ii, .235766+.17796*ii, 7.29378e-238-7.18355e-238*ii, -1.02536-.321507*ii, 1.4788-.530005*ii, 1.24161-1.35136*ii, .481212+1.57424*ii, -.533216+.097647*ii
-.943774+2.7052*ii, -.696869+1.17571*ii, -.346959-.0629917*ii, 1.73963e-227+1.97872e-227*ii, .144098+1.44068*ii, 3.53687+4.07899*ii, -5.13951+6.55599*ii, -1.44642-3.44937*ii, -2.19617+1.95091*ii
-.833691-2.22007*ii, 1.09051-1.25791*ii, -1.2411+1.32281*ii, 8.06483e-258+6.43886e-258*ii, -.61028-1.02568*ii, 1.715-1.09744*ii, -.356438-.776023*ii, -.601456+.263915*ii, -1.4689-.491622*ii
-.565148-.474636*ii, -1.89644+.002645*ii, 3.67457+.413602*ii, -1.52974e-308+5.56268e-309*ii, -.213898+.58601*ii, -.311027-2.39347*ii, .252316+.0146595*ii, .42128+2.14202*ii, -.921091-.158226*ii
-3.80722-2.7485*ii, -8.25525+1.52541*ii, .947391-.675771*ii, 1.80332e-128-1.10363e-127*ii, .293997-.687682*ii, -10.9623-20.2761*ii, 3.05938+9.19513*ii, -8.54121-5.56805*ii, -9.11224-6.64394*ii
-1.9937-3.77623*ii, .960539+.601864*ii, -.590587-3.45839*ii, 8.43376e-79-8.09641e-79*ii, 1.87437+.503934*ii, 1.14325-1.95959*ii, .442685-.549095*ii, -1.58598+.485968*ii, 2.16043+1.20669*ii
-.874982+.751963*ii, 1.06212-1.30619*ii, 4.16446+3.59388*ii, -1.03458e-314-4.67502e-314*ii, .824543+.073647*ii, -1.85964-1.82919*ii, .291112-.523117*ii, 3.30028-3.89629*ii, -3.09235+1.13228*ii
.383569-.469725*ii, -2.95864+.063055*ii, .864873+.038367*ii, 1.92675e-32+3.25594e-32*ii, -.411031+.189682*ii, .37176-.388379*ii, .443927-.149417*ii, .482457+.48201*ii, -.389673+.112195*ii
-.472678+.884753*ii, 1.29287-.302386*ii, .492751+1.43431*ii, 2.4975e-257-8.32499e-258*ii, -.791797+.35853*ii, .585879+.928959*ii, 1.27293+.168305*ii, 1.65202+2.27674*ii, -.385834-1.90871*ii
-.277125+.771833*ii, .303653+.150501*ii, .544155-1.7793*ii, 3.95744e-228-2.96808e-228*ii, 1.03467-1.16157*ii, -1.58909-.890084*ii, .875894-.053011*ii, .341932-.560057*ii, -.3823+1.58732*ii
-.0049339+.466446*ii, 1.20368-1.21567*ii, -.275198-1.68417*ii, 3.37735e-56+3.05874e-56*ii, -.483966+.196076*ii, 1.07218+.000333*ii, .162816+.617983*ii, -.086694-.862951*ii, -.995981+.444277*ii
.9375-.203237*ii, .245345+.338589*ii, -.652077-.11814*ii, 1.59309e-57+2.38964e-57*ii, .828311+1.2681*ii, -.12237+.174435*ii, 1.06305-.292562*ii, -.290563+.998014*ii, .727753-.065184*ii
.19187+8.42305*ii, -1.84721-1.73866*ii, -.22143-.627733*ii, 0, -1.68109-.703714*ii, -1.20687-1.37416*ii, 5.46609+12.0195*ii, 5.09388-2.31563*ii, -6.33467+6.09272*ii
2.54935-.899501*ii, .0378244+.228965*ii, .709461+.326474*ii, 8.78024e-225+9.45565e-225*ii, 2.61561+2.19265*ii, .45473+2.59117*ii, -.734897+1.18669*ii, 2.31152+3.96867*ii, .908804-.601984*ii
4.6239+15.4834*ii, .0180616-.00597096*ii, -.612111-.107714*ii, 3.68729e-248-3.44985e-248*ii, 20.9063-20.3071*ii, -9.1019+8.07744*ii, 16.799-30.1147*ii, 3.90908-2.62828*ii, 13.5266-16.624*ii
1.02278-1.60115*ii, .614014+.551485*ii, 1.01436+.436403*ii, 5.8521e-98-1.17042e-97*ii, 1.15682+.981754*ii, -.299231+1.71908*ii, -.040786+1.03691*ii, .271365-.23155*ii, .493881-1.034*ii
-.296003+1.38313*ii, -.166646+.178148*ii, -.550096-.81752*ii, -1.59475e-204, -.643697-2.32034*ii, -2.05568+.397946*ii, 1.29084-.648528*ii, -1.28859+.146256*ii, 1.24027+.698534*ii
-2.53478+.338697*ii, -.618844-1.57076*ii, .622447+1.02824*ii, -1.2055e-192+1.24659e-192*ii, .758636+.969134*ii, -.34747+1.77109*ii, 3.52091-.443966*ii, -1.26697-3.49095*ii, -2.64808-3.34401*ii
4.75187+8.50197*ii, .128091+.102996*ii, .0022184-.231765*ii, -2.03802e-197-5.46084e-198*ii, -1.46859+7.55651*ii, 7.64349-2.35152*ii, 10.4622-.09119*ii, -3.6223-5.21261*ii, -.002075+2.42497*ii
1.05559+3.46641*ii, 2.49736+.266295*ii, -.191302+2.71441*ii, 0, -.662763+1.00176*ii, -1.30738+.372255*ii, -1.09852-.1836*ii, -1.44636+3.11574*ii, -.708516+2.94671*ii
1.14322-5.17294*ii, .122942+.620845*ii, 1.01411+.989011*ii, -4.14021e-171-2.89815e-170*ii, 2.83173+.593206*ii, -2.14973+2.26611*ii, .176837-1.69712*ii, -1.00388-1.16638*ii, -1.85781+1.54617*ii
.286452+.765375*ii, .117748-.298386*ii, -.0083775-.147516*ii, 2.10195e-45+1.26993e-45*ii, 1.48984-.572704*ii, -.0950588-.190379*ii, .559273-.45138*ii, .580971+.297505*ii, .0712713+.0787205*ii
-2.75623+8.76545*ii, 1.41609+.473241*ii, -.188636-.1222*ii, -2.5192e-138+7.55761e-139*ii, -1.73842+1.76975*ii, 3.17636-3.626*ii, -5.77224+.096388*ii, -2.13631+1.29736*ii, -1.10063-.687187*ii
-.448773+.0416793*ii, .352029-.21974*ii, -.722444+.388658*ii, 0, -1.01406-.240338*ii, .952073-1.2296*ii, -.050618+1.04095*ii, 1.93414-.846267*ii, .368006+.771705*ii
-.227107+1.35224*ii, 1.9175+2.02328*ii, -2.23702+.127503*ii, -7.7557e-126*ii, .312921-.627674*ii, -.366604+3.29367*ii, -.228563+.25818*ii, -2.67416+.096584*ii, -.478382+.606697*ii
2.57185-.517757*ii, 1.70094+2.95857*ii, -.417437+2.15569*ii, 0, -.512176-.711628*ii, -.496789+1.25123*ii, -.701976-.347007*ii, .882267+.856056*ii, -1.04107+1.36839*ii
-1.68393+2.25988*ii, -1.6499+2.50598*ii, -2.04311-.519224*ii, 2.50004e-151-1.45699e-151*ii, .02817-.968773*ii, 1.68859-.011971*ii, -3.79183-1.41613*ii, -.087965+4.01456*ii, -7.01185-4.86213*ii
-2.29552-1.57032*ii, .284931+.0351089*ii, .522304+2.49077*ii, 3.68182e-91-6.75e-91*ii, -3.02429-.735864*ii, -1.65054+.319456*ii, -.584469+.151157*ii, -1.44866+.788042*ii, .681768+1.37683*ii
.172528+1.50558*ii, -2.30739-1.4143*ii, .870488-1.23548*ii, 0, -.672693-.327781*ii, -.550024+1.78151*ii, .134933+.0959564*ii, -1.67342+1.33586*ii, -.236009+.0831775*ii
-.492884-.575918*ii, 2.70699-1.11397*ii, -5.03372-4.68795*ii, -5.47542e-31-1.25337e-30*ii, -.412187-.298431*ii, -.856889+.105824*ii, -.017652-.0805005*ii, 1.02787-.725303*ii, .288528-.487969*ii
.040888+1.62832*ii, -2.92125+1.35143*ii, .92296+.650492*ii, 1.73906e-252+1.09117e-252*ii, -.390624-.59453*ii, -.881749+1.04992*ii, -.501444+.239552*ii, -.871009+1.22029*ii, .618639+.105088*ii
-2.77681-3.28515*ii, -3.30325+2.26415*ii, -.300494+.301345*ii, 6.06005e-203-6.379e-203*ii, -.694968+.768847*ii, -3.24548+4.35012*ii, .94003-1.70778*ii, -1.5352-2.3166*ii, -.232158-.796452*ii
-.813303+1.33726*ii, 4.79071+4.41716*ii, -1.60579-2.05554*ii, -1.47733e-110-9.52622e-111*ii, -.310517+.379171*ii, .0927705-.416268*ii, -.0926974-.0477625*ii, -1.5712+2.25638*ii, -.0506752-.26724*ii
-8.60669+1.30754*ii, 3.44656+2.24429*ii, 1.03489+5.83011*ii, 1.12965e-182+1.83568e-182*ii, 1.35955-.51793*ii, 5.18869-5.30392*ii, -.375256+.445069*ii, -2.36492-6.46622*ii, 2.98315+1.72719*ii
1.91625+1.248*ii, 1.08659+2.6495*ii, .87254+.528395*ii, 1.50825e-187+5.65592e-187*ii, -.265933-.853138*ii, -.731109-.127142*ii, -2.26115-.564172*ii, 1.87279+2.03726*ii, 1.67484+1.68705*ii
-2.4075-6.49111*ii, -.233776-.479115*ii, 1.10596+.096795*ii, 6.35146e-263-2.3818e-263*ii, .177918-3.59928*ii, 2.67473-1.98512*ii, -1.44337+1.16311*ii, -1.42397+.898687*ii, 1.7089-1.14665*ii
-1.6808-.028319*ii, 2.22722+.729082*ii, -2.31567+.233716*ii, -1.65814e-75+9.67251e-76*ii, -.837465+.12636*ii, -.953053+2.58797*ii, -.017573-.564014*ii, -1.205+2.2909*ii, -.172512-1.30196*ii
-1.43053-3.88172*ii, 1.61509+.346956*ii, .152776+.267355*ii, -2.2066e-285-2.87909e-284*ii, 1.38645+.762925*ii, -2.07574+5.69836*ii, -.011691-3.5976*ii, -.038217+2.76614*ii, -.960051+.552752*ii
1.89045-2.53186*ii, -.819477+.295443*ii, 1.30868+2.12235*ii, -2.69114e-170+1.32487e-169*ii, -1.82409+.547722*ii, .24752+.53698*ii, -.399187+1.05203*ii, 1.99756+.154439*ii, 2.75517-.529552*ii
.32778+8.70007*ii, -.755968-5.31833*ii, -2.3463+3.00111*ii, -5.1032e-202*ii, -1.27138-.065878*ii, 6.87148-1.6696*ii, -1.44321+1.19795*ii, -3.55996+4.71149*ii, .208987+7.142*ii
3.04381-.190396*ii, -.0351586-.0477577*ii, -.138117-.926783*ii, 0, 6.29562-3.43385*ii, -.415802-1.27394*ii, 2.0396-2.5981*ii, -2.29645-.757416*ii, 2.68958+1.53142*ii
.47465+.123536*ii, .153203-.673836*ii, -.581426+.196252*ii, -1.99367e-305-1.70886e-305*ii, .604895-.586393*ii, -.0394625-.499541*ii, -.190805-.507499*ii, -.817423+1.54044*ii, -.210537-.257627*ii
.557412-4.33998*ii, -.722776+.530727*ii, -.290057+.654719*ii, 3.82899e-250-1.07508e-249*ii, 2.03043-.870072*ii, .0437176-.0363443*ii, -.0089911-.275779*ii, 2.41004+1.21265*ii, -.183166-.074105*ii
-1.47457+.233119*ii, .240718-.475836*ii, .7834-.313431*ii, -1.60366e-49-2.56585e-49*ii, -1.48961-.761978*ii, 1.45783-.169665*ii, .333895-.453044*ii, -.142683-.0616385*ii, -.119575+.459568*ii
5.05059+.634887*ii, -1.64492-5.91308*ii, .804961+.626582*ii, 6.65999e-256-3.996e-256*ii, .758144-.504564*ii, -2.506-2.11317*ii, -.80219+8.25971*ii, -10.2912+1.43942*ii, 5.82112-6.1461*ii
-.964688+2.0856*ii, .68705+1.89698*ii, .295231+.122392*ii, 3.0487e-261+2.35004e-260*ii, -.4061+.98693*ii, -1.83482-.400385*ii, -4.92162+2.64148*ii, -2.38398-2.91574*ii, 1.77631-.177477*ii
.63645+4.05789*ii, -5.54687+3.83858*ii, -.521542+.97369*ii, -8.49438e-243-3.51491e-242*ii, .414838+.66093*ii, -2.96003-2.26935*ii, -2.95993+2.08877*ii, .374816-2.26921*ii, .490087+3.97144*ii
-2.44108+3.1134*ii, .37935-1.37319*ii, -6.02395-1.79715*ii, 0, -1.63399-.327326*ii, -.366803-.524635*ii, .121607-.0696512*ii, 1.34533+1.88515*ii, .85773-.201029*ii
1.18714+3.3596*ii, .436931-.663138*ii, .118261-1.35007*ii, -4.47425e-212+5.64387e-212*ii, 1.89697-.942517*ii, .161756-.0723852*ii, .293754+.27027*ii, -1.08557+1.96758*ii, -.399624+.364627*ii
.142354-.409364*ii, .244777-.358581*ii, .0790074-.15659*ii, 0, -.131655-.990421*ii, .423969-.230834*ii, .203336+1.06509*ii, -.149399+.492238*ii, -.182848-.0523097*ii
-1.76899+2.45963*ii, -1.06242-3.54518*ii, 3.74836-.215716*ii, -1.37786e-167+3.81562e-167*ii, -.8118-.399512*ii, .287738-.287742*ii, -.694246+.316201*ii, 1.23581-1.09339*ii, 2.53407-1.33499*ii
7.15318-2.23302*ii, 9.92909-3.28087*ii, -.020280+1.51406*ii, 6.74823e-307-8.81686e-307*ii, -.007005+.846497*ii, -7.76587-1.70699*ii, 5.33896+2.77583*ii, .57546-9.28701*ii, 4.31106-8.02722*ii
.373403+1.87919*ii, .741291-1.79485*ii, .477554+.215409*ii, -2.73826e-197+7.6922e-197*ii, -.950697+.287754*ii, 1.92005+2.33165*ii, -.25352+2.33566*ii, .173593-2.98794*ii, .624191-1.06079*ii
6.33042+.236862*ii, 2.31943-2.35627*ii, -.164004-.29821*ii, -6.03858e-233+1.02373e-232*ii, .55852-1.26651*ii, -2.26405-1.1576*ii, 4.93298-2.39638*ii, -1.29336-1.36799*ii, 1.52365+1.07805*ii
-1.14398+1.05931*ii, .148642+1.65168*ii, -.0351885+.294967*ii, -3.02546e-121+1.9363e-121*ii, .427661-.870209*ii, -.402437+3.00505*ii, .525946-.939045*ii, .195691-1.04557*ii, -.25848-.18818*ii
-.851419-.983766*ii, 1.26861+.698335*ii, -.278664+.371013*ii, -1.17941e-234-1.10078e-234*ii, -.933034-.166982*ii, 1.7027-.227137*ii, -.34188-2.66842*ii, -2.17649-2.08421*ii, -1.08529-.616751*ii
3.13201-3.64246*ii, -3.16854-.705794*ii, -1.48435+.340301*ii, 6.98351e-249-4.24597e-248*ii, -1.04346+.625323*ii, 2.65603+.413487*ii, -2.09887+1.20945*ii, -.542626-1.14603*ii, -2.70387+2.5095*ii
2.26005-.180996*ii, 1.66149-1.77438*ii, .904849+.067733*ii, -9.3039e-266-1.93831e-266*ii, -.348485+.900709*ii, -.217755+.138553*ii, -.606779-3.28308*ii, .133355+.169829*ii, .326672+3.01179*ii
4.90218+5.20644*ii, -2.45992+4.09832*ii, 1.21826+1.99105*ii, 0, -.73823-.975243*ii, -.090114+3.62425*ii, -3.52014-.304826*ii, .239325-1.91963*ii, 3.68151+7.38013*ii
-.32956-.502667*ii, -.562589-1.17041*ii, -1.04191-.020871*ii, 1.19548e-227-4.90558e-228*ii, .044954+.678851*ii, 1.0655-4.70656*ii, .16661+1.06324*ii, .22825+1.79645*ii, .151403+1.11129*ii
1.47607+.809555*ii, -2.44528-1.24454*ii, .764621+1.80153*ii, 1.16682e-61+2.36523e-60*ii, -.783213-.012089*ii, 2.40896-1.06247*ii, -.0735737+.0519313*ii, -1.06574+1.40802*ii, .149812+.0928373*ii

