variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.382776-.205231*ii, -.508445-.421608*ii, -1.17089-.779413*ii, -.201243-.332577*ii, .569018+.5604*ii, -.086963+.604597*ii, .161164-.519399*ii, -1.21487-.996606*ii, 2.51611e-19-2.35515e-19*ii, .548564-2.1095*ii, -2.27225e-19+1.36649e-20*ii
-2.5226+4.61714*ii, 2.50706-1.89027*ii, 5.9072+10.6118*ii, -.082093-.0282479*ii, -.422184+.217789*ii, .568554+.851019*ii, 9.17513-6.20323*ii, -9.38197-7.13822*ii, 1.15584e-30-1.03782e-30*ii, 9.93106-13.4876*ii, 9.35987e-31-4.78674e-30*ii
2.04329-3.59631*ii, .992847+1.47613*ii, -2.60747+2.91723*ii, -1.45514-.403453*ii, .589636-.589289*ii, 2.54967-4.20168*ii, 4.7833-1.31873*ii, -.883665+3.13248*ii, -4.80619e-19-3.1519e-20*ii, -3.40691-1.08408*ii, -4.30655e-19-7.40751e-19*ii
-1.54752-.454818*ii, -.965546+.028916*ii, -1.10417-1.49729*ii, 4.34173-1.414*ii, -1.84158+.744143*ii, .593479+.719028*ii, .636588+.504204*ii, .0748209+.189976*ii, -1.71776e-32-6.77843e-33*ii, .0214772+.425289*ii, 1.67817e-32+6.04818e-33*ii
-.097597+1.25295*ii, -.157086+.224169*ii, .126762+2.24478*ii, -1.85091+3.53132*ii, .973122+1.7331*ii, 4.58605-.827524*ii, .525618+.351444*ii, -.717827-.922437*ii, 1.61669e-18-4.6188e-19*ii, .685593+2.6664*ii, -1.5042e-19+4.34966e-19*ii
-.981134-.293625*ii, -1.19128+.38573*ii, -3.07706+1.39287*ii, .957392-.293828*ii, -1.91689+1.46504*ii, 2.63636+.951974*ii, .249201+.343637*ii, 2.23775+1.68112*ii, 5.37513e-30-3.12275e-30*ii, 2.56161-.659403*ii, -5.19877e-30+5.79342e-30*ii
.883447-.211359*ii, -.0873263+.300215*ii, -.439455-1.39765*ii, -.132695+1.3071*ii, -.0248822-.337125*ii, .526004+.412767*ii, .431183+2.65236*ii, .27213-.430045*ii, 1.27443e-18+4.60883e-18*ii, .245123+.307145*ii, -1.49493e-18-1.9870e-20*ii
.331023+.312618*ii, .971826+2.0533*ii, -1.11712-.587811*ii, -.387682+.881282*ii, -1.68039-1.4082*ii, -.180789-.0838803*ii, -.207308-.0123104*ii, -.0041357+.206962*ii, -7.33371e-22+1.59154e-21*ii, -.315709-.785177*ii, -3.98062e-21+4.0875e-23*ii
2.03927-.836441*ii, -.404583-4.57519*ii, -2.20146-3.59416*ii, -2.59425+3.22786*ii, -1.72969-2.10102*ii, -3.2975-3.42668*ii, -.238981+.773865*ii, -.146148+1.13904*ii, -1.62024e-37-6.68009e-37*ii, 8.7356-1.24002*ii, -2.99072e-36+1.01156e-36*ii
-.686547+.03409*ii, .237997-.0760234*ii, .736983-1.52045*ii, -.043516-.530663*ii, .202516+1.01257*ii, .350886+.160071*ii, -.098018+.658419*ii, -.353489+.632234*ii, -3.41738e-18-5.78456e-18*ii, .853235-1.22214*ii, -1.25309e-18-1.11691e-18*ii
4.98302-2.68796*ii, .992024+.947759*ii, -1.06555+.444*ii, -.273886+4.14415*ii, -.389914+4.9462*ii, -1.46885-1.73137*ii, -.61901-.958646*ii, -.392647+.380389*ii, 4.01271e-28-1.48325e-28*ii, 3.05505-1.08534*ii, 5.38647e-28+2.33167e-28*ii
.261935-1.03192*ii, -.760556-1.88895*ii, -.638028+.603518*ii, 1.29036-2.02254*ii, -1.81213-1.38155*ii, .609454-.212351*ii, .183147+.429822*ii, .211252+.166554*ii, -5.13056e-27+1.23561e-27*ii, -.318717+.339447*ii, 6.23608e-27+8.75163e-27*ii

