variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pi, Tj
-9.11575e-64, -1.58397-2.59763*ii, .623664+.491771*ii, 2.18624-.582622*ii, 2.18624-.582622*ii, -5.48293e-73-1.76869e-73*ii, -1.21543e-63, 1.15589+.104034*ii, -2.17302+.951273*ii, -.312524+.220292*ii, -1.36224+1.22301*ii
6.8423e-49-5.47382e-48*ii, 7.03189+1.66092*ii, 1.42026-3.15934*ii, 6.44088-3.34355*ii, 6.44088-3.34355*ii, 1.05422e-81-5.79821e-81*ii, 2.05268e-48+2.05268e-48*ii, -3.85153-1.51441*ii, -1.74776+1.40002*ii, -6.32079+1.5571*ii, -1.7266-.286669*ii
-2.83421e-31-4.99937e-32*ii, .292783-1.0939*ii, 2.97044-.577385*ii, -2.56318+.445802*ii, -2.56318+.445802*ii, -2.66527e-32-1.66566e-32*ii, 1.04035e-31+3.75988e-32*ii, -2.17537-1.00558*ii, 1.60677-.85287*ii, .013536-.522264*ii, 2.89962-2.01802*ii
0, -.035810+.770812*ii, -.994485+1.4043*ii, 1.08921+.228978*ii, 1.08921+.228978*ii, -8.03638e-123+3.49819e-123*ii, -6.84228e-48, -1.0725-2.49489*ii, .437336+.101322*ii, .772154+1.56679*ii, -.918065+3.17659*ii
-1.69688e-46+1.97058e-46*ii, .14366-.512106*ii, -1.58282+.467373*ii, -.293585+.643166*ii, -.293585+.643166*ii, -8.27916e-47+2.73691e-48*ii, 4.05747e-46+1.09476e-46*ii, 2.19571+.109859*ii, -.933755-1.67084*ii, .35868-.0102105*ii, -1.22479-1.00303*ii
-2.48921e-60*ii, -2.60729-.050607*ii, -2.56903+3.85482*ii, .421201+.995651*ii, .421201+.995651*ii, -9.55629e-191-1.50796e-190*ii, 3.26086e-58-7.96546e-59*ii, -10.7587+.37955*ii, -5.28777-.409351*ii, .69982-10.514*ii, 4.04376-1.36758*ii
-1.09476e-47-2.73691e-48*ii, .731191+.26954*ii, -.376039-1.49623*ii, -.668055+.194316*ii, -.668055+.194316*ii, 9.33452e-61-1.40018e-60*ii, -1.64215e-47-6.0212e-47*ii, .905955+1.23283*ii, .582853+1.20701*ii, -1.1246+1.13409*ii, -.601437+.423848*ii
2.18953e-47*ii, 4.02954+.848586*ii, .759631-1.02968*ii, .601376+1.1661*ii, .601376+1.1661*ii, 6.14408e-189+2.46885e-189*ii, -1.09476e-47+1.09476e-47*ii, -1.20103-.263324*ii, -.855813+1.44139*ii, .298677+1.32065*ii, -2.85098+2.34018*ii
-9.72346e-63, 1.48732+.209039*ii, -.098547-.720515*ii, .869676-.449743*ii, .869676-.449743*ii, -8.21929e-194-9.58917e-194*ii, 9.72346e-63-1.94469e-62*ii, .234964-.76057*ii, 1.3212+.150341*ii, 1.78223+.088575*ii, -1.03217+1.05555*ii
2.43087e-63, -.821194+.088348*ii, -.236303+.507403*ii, .684582+.527417*ii, .684582+.527417*ii, -1.13196e-71+1.24516e-71*ii, -4.86173e-63-2.43087e-63*ii, .771964-1.07201*ii, .622234-.809727*ii, -.255177-1.13907*ii, -.655007-.130772*ii
-1.26445e-30+2.0745e-30*ii, .093256-2.10761*ii, 3.83218-1.9861*ii, -1.937+2.99917*ii, -1.937+2.99917*ii, -2.2877e-192-4.38362e-192*ii, 6.80239e-31-1.773e-32*ii, 1.54539+3.01542*ii, -4.49682-2.11954*ii, -.744778-1.30954*ii, .78623-.671488*ii
0, 1.08098-3.20343*ii, 1.46979+.041935*ii, -.584235-.956982*ii, -.584235-.956982*ii, 2.04128e-202+5.61352e-201*ii, -6.84228e-48+2.73691e-47*ii, -1.29085+2.34858*ii, 1.4761+.234105*ii, -.114985-2.1588*ii, 2.03604-1.64534*ii
-1.51929e-64-7.59645e-65*ii, -.420001-1.61351*ii, 1.06013-2.58533*ii, .592104+1.64751*ii, .592104+1.64751*ii, -1.95963e-200+2.22091e-199*ii, 2.84867e-64+3.03858e-64*ii, -.292872-3.69161*ii, 1.56115-.272023*ii, 3.12667+2.46315*ii, -1.95462-.662674*ii
-1.57646e-45+4.29148e-45*ii, -1.36874+.583432*ii, 5.14519-2.3665*ii, -1.12105-2.13262*ii, -1.12105-2.13262*ii, -1.42319e-46+4.37906e-47*ii, -1.24803e-45-1.57646e-45*ii, 1.05197-1.27846*ii, -3.1794-3.00479*ii, .083255+1.18295*ii, -.206984-.166909*ii
-6.28843e-32-2.7083e-32*ii, .439949-.470508*ii, -.404791-1.34125*ii, -1.00665+.65085*ii, -1.00665+.65085*ii, 1.90556e-32+2.92183e-32*ii, 3.17864e-32+4.74555e-32*ii, -.528266-1.1852*ii, .645455+.673428*ii, -.339939+.381551*ii, -.910515+.21844*ii
8.55285e-50*ii, -.495032+2.02317*ii, -.629315-.326612*ii, -.21763+1.47618*ii, -.21763+1.47618*ii, -2.19181e-193-1.56455e-193*ii, 5.98699e-49-1.02634e-48*ii, -1.72431+.043273*ii, .756622-.593239*ii, .579217-.515491*ii, .221958+.711524*ii
0, .685838-.925002*ii, -.104862+1.54847*ii, -1.67015-1.40689*ii, -1.67015-1.40689*ii, 1.66578e-191-1.05207e-191*ii, -6.29296e-121, -2.75819+3.15802*ii, -.62672+1.36042*ii, .625797-.545221*ii, 1.09332-3.53289*ii
-5.74553e-31+5.65053e-31*ii, -.730511-3.30163*ii, 1.29874+.9843*ii, -2.74097+1.72822*ii, -2.74097+1.72822*ii, -4.34081e-193-2.19181e-193*ii, 2.42995e-31-5.29386e-32*ii, -.651411+1.73484*ii, 4.2022-2.05073*ii, -.499039-1.94201*ii, .971776+.647792*ii
-1.17818e-31+6.25474e-32*ii, .977973+.358534*ii, -1.80077+.259719*ii, -.187108+.340376*ii, -.187108+.340376*ii, -5.25846e-184-1.32381e-184*ii, 2.87238e-31+1.88242e-31*ii, .779766-.334521*ii, .138615-.721921*ii, -.515081-1.6514*ii, -.071444-.430877*ii
4.58761e-32+1.80754e-32*ii, -1.25098-.627615*ii, -.531501+.500228*ii, .0514262+.101555*ii, .0514262+.101555*ii, -2.35156e-199+8.75302e-199*ii, 3.23727e-31-2.87805e-31*ii, .213387-.0362784*ii, -.36919-.700878*ii, 1.76969-1.26266*ii, -1.06384+.228533*ii
2.48921e-60, -1.05543-.580512*ii, -.449744-3.19376*ii, -1.43342+.417748*ii, -1.43342+.417748*ii, -1.12221e-189+2.24441e-190*ii, 2.48921e-60-6.53417e-60*ii, -.742688-1.47756*ii, -3.61946-.318319*ii, -2.23035-2.37112*ii, -.516724+1.20838*ii
1.94469e-62+9.72346e-63*ii, 4.48914+.407721*ii, .076963-1.17272*ii, 1.33953-.265653*ii, 1.33953-.265653*ii, -3.71538e-93-8.98882e-94*ii, 2.33363e-61-6.80642e-62*ii, -2.70695+1.54846*ii, -2.96768+1.11553*ii, 9.15988+.47584*ii, .803416-2.30109*ii
0, -2.62104+5.52792*ii, 2.40564-2.61922*ii, -1.98072+1.17499*ii, -1.98072+1.17499*ii, -4.1471e-196-6.95643e-196*ii, 3.06289e-61+4.66726e-61*ii, -2.9974+3.30364*ii, -1.34704+8.75297*ii, -3.4628-1.87616*ii, 3.53022-1.07322*ii
-5.47382e-48-5.47382e-48*ii, 1.25983-1.88385*ii, -.587263-1.64433*ii, -1.00066+.94705*ii, -1.00066+.94705*ii, -2.96736e-67-7.41841e-68*ii, 1.64215e-47-3.42114e-48*ii, 1.04903-.159989*ii, 2.2384+.290028*ii, .631101-1.18842*ii, 1.25134+1.90084*ii
7.12746e-32+5.5243e-32*ii, -.824704-.892079*ii, -.0054626+.339636*ii, .148114+.636441*ii, .148114+.636441*ii, 3.0952e-74+1.32652e-74*ii, 1.07064e-31-8.70731e-32*ii, .0988673+.452719*ii, 1.90802+.202828*ii, 1.23942-1.04581*ii, -.493218+2.32637*ii
-7.79099e-31+3.24993e-31*ii, -.378944+2.38531*ii, -.505258+.333145*ii, -.576248+.235024*ii, -.576248+.235024*ii, 1.67385e-200+6.94036e-201*ii, 1.35641e-30-1.0767e-32*ii, 2.40344+2.51944*ii, -1.78959-.162212*ii, 2.20458-.025918*ii, 1.53186-1.16722*ii
-4.86173e-63*ii, -1.12016+.054188*ii, .617823-2.01507*ii, 2.07085-1.75481*ii, 2.07085-1.75481*ii, 8.29072e-76+7.73801e-75*ii, -6.12494e-63-2.43087e-63*ii, .27684-2.06321*ii, 1.47391+2.59807*ii, -.852877+.513232*ii, 1.30814-1.91538*ii
-1.7954e-32-2.34447e-32*ii, .78141+.888017*ii, .980224+.805539*ii, -.773715+.288403*ii, -.773715+.288403*ii, -8.63617e-77-3.02266e-77*ii, 1.04571e-32+3.41993e-32*ii, -.745801-1.49723*ii, .411994+1.17384*ii, .231966+1.1953*ii, .524033-.177439*ii
1.32467e-31-2.03384e-32*ii, -.108369-.202233*ii, 1.29867-.305106*ii, -.569283-.348142*ii, -.569283-.348142*ii, 7.17367e-32+2.29127e-32*ii, -1.53454e-31+1.2957e-31*ii, .817468-.512881*ii, .3109-.288956*ii, .08419-.531129*ii, .0059133+.443784*ii
1.35726e-52-4.17619e-53*ii, 3.35202-2.72727*ii, -1.84395-.198144*ii, 2.45684-1.63919*ii, 2.45684-1.63919*ii, 5.61176e-53-1.04405e-53*ii, 6.26429e-53+1.04405e-53*ii, 1.67462+4.09025*ii, -4.29782-2.29834*ii, 2.02854+1.1987*ii, 1.90878+.192154*ii
1.4751e-31-2.01192e-32*ii, -.152807-.812287*ii, -1.83995+.20663*ii, .209058+.941389*ii, .209058+.941389*ii, 4.32595e-32+3.82153e-33*ii, 1.27947e-32-1.53852e-31*ii, -.461898+.106979*ii, -.462402+.897319*ii, -.645613+.274813*ii, .839752+.856526*ii

component_3:
equations:
-sintheta*g+ad
omega^2*d-ad
-theta+sintheta
-4.04*d*L*j^2*Pi^2+1.01*d*g*Tj^2
points:
-1.8026+1.00298*ii, -.376438+1.67529*ii, .628009-1.23678*ii, .485965-1.42847*ii, .485965-1.42847*ii, .131914-1.064*ii, -1.01408-.916924*ii, 8.23016+4.56353*ii, .0725184-.107035*ii, -5.82195-8.4328*ii, .85427+6.89919*ii
.167152+.323506*ii, .520456+.368442*ii, .288945-.406288*ii, -.496489-.21453*ii, -.496489-.21453*ii, -1.45014+.208049*ii, -.520949-.426487*ii, 3.85769-.491605*ii, .138197-.115686*ii, -3.27327-1.07699*ii, 2.11102+2.11068*ii
.0263045-.236764*ii, .653114+.088852*ii, .277163+.870144*ii, .0954661+.232738*ii, .0954661+.232738*ii, -.18993+.213356*ii, -.831104-.45393*ii, .753015+.104019*ii, -.940426-.86245*ii, -.247933-.534919*ii, 1.33725+.170526*ii
-.915256-3.16194*ii, -.275556-1.26641*ii, 1.95043+1.17924*ii, .917627+.280599*ii, .917627+.280599*ii, -.62085-.126784*ii, -1.8757-2.87221*ii, .544881+7.0085*ii, -.0526821-.242916*ii, 3.04295-4.64291*ii, -2.28589+3.22194*ii
.0138732-.179809*ii, -.0152489+.124302*ii, -.0415967-.291916*ii, -.191118+.672824*ii, -.191118+.672824*ii, -.730862+1.94119*ii, -.252711+.0511642*ii, .674144-1.27901*ii, .134405-.86231*ii, .306643+.0664821*ii, 1.29323-.096986*ii
1.76302-.497572*ii, .866178+.938712*ii, -1.11252+.322933*ii, .436467+.289423*ii, .436467+.289423*ii, 1.30808+.390266*ii, 2.28058-2.65226*ii, -1.11646+2.8055*ii, .420063-.297755*ii, -.142772-3.51871*ii, -2.29146+2.47015*ii
-3.09603+6.37664*ii, -.968986+3.31371*ii, -.969046-.750818*ii, .770561+.339646*ii, .770561+.339646*ii, 3.59423+3.05468*ii, -.31007+8.412*ii, -.25644-8.87371*ii, -4.89088-2.98777*ii, .780164+.029975*ii, 4.83437-7.81613*ii
-.0413866+.00776389*ii, .0881942+.288791*ii, .140163+.117281*ii, .18404+.48018*ii, .18404+.48018*ii, .010264+1.26067*ii, -.0147052+.0805536*ii, .00131735+.000924542*ii, -.548145-.711809*ii, .875501-1.18125*ii, .308153-.205483*ii
.0982288-.0956436*ii, .118319+.164149*ii, .0412817-.277011*ii, -.232257+.4875*ii, -.232257+.4875*ii, -.84235+1.53149*ii, -.238137-.0880405*ii, 1.19173-.986935*ii, .106531-.663092*ii, -.332946-.236033*ii, 1.3102+.338864*ii
-.611441-2.9439*ii, -.280885-1.1414*ii, 2.00438+.957372*ii, .958845+.177101*ii, .958845+.177101*ii, -.541967-.278589*ii, -1.16502-2.85508*ii, .267044+7.5763*ii, -.0153986+.238261*ii, 3.12626-5.41055*ii, -3.23869+3.37643*ii
.198282-.141089*ii, .445851+.336606*ii, -.234552+.426467*ii, .0643519+.467509*ii, .0643519+.467509*ii, .054743+1.02584*ii, -.238883-.457006*ii, .311787-.457496*ii, -.441715-1.05067*ii, -.0083034-.477378*ii, 1.11895+.140099*ii
-3.98304+.310482*ii, -.580837-.171017*ii, 1.61949+1.46418*ii, .596642+.241714*ii, .596642+.241714*ii, -.019152+.837931*ii, -5.55347+2.77023*ii, 3.30922-1.95714*ii, -3.09297-3.03535*ii, .808667+.412857*ii, 5.80022-2.17293*ii
-2.96119+1.81421*ii, -.121223+.726517*ii, .811202+1.39679*ii, .66303+.163941*ii, .66303+.163941*ii, 1.1664+.641194*ii, -3.57124+3.61927*ii, 1.50256-3.19435*ii, -3.78711-2.69891*ii, .695513+.359814*ii, 4.85406-3.64228*ii
.15523-.0963279*ii, .029030+.509283*ii, .178177-.440596*ii, .170488+.0828378*ii, .170488+.0828378*ii, -.197611+.784308*ii, .514507-.815003*ii, 1.5344+1.78525*ii, .185914-.0967206*ii, -.564832-3.2386*ii, -.598981+2.06844*ii
-2.46268+.129304*ii, -1.59435+1.02581*ii, -.422594-.643211*ii, 1.03789+1.04789*ii, 1.03789+1.04789*ii, 1.85093+3.72946*ii, -1.11273+1.24803*ii, .00194908+.000177037*ii, -.451753-2.70566*ii, 3.16971-3.19099*ii, .745836-.395493*ii
-5.40301-1.2991*ii, -1.10256-.432112*ii, 1.47705+1.37204*ii, .651969+.244377*ii, .651969+.244377*ii, -.416641+1.30229*ii, -7.9212+.976514*ii, 6.66827-.560462*ii, -1.75233-4.38844*ii, -.795373-.451663*ii, 7.81922+1.2294*ii
-.536453+.441734*ii, .209361+.747388*ii, .666507-.531081*ii, .012306-.728087*ii, .012306-.728087*ii, -.757799-.58416*ii, -.61898-.726336*ii, 5.10108+2.24869*ii, -.0923755+.112088*ii, -3.72629-4.35723*ii, .969102+3.90704*ii
-2.87633+.504167*ii, .036261+.561223*ii, .434465+1.57228*ii, .655378+.105335*ii, .655378+.105335*ii, 1.0249+.392438*ii, -4.15776+1.43753*ii, 2.91686-1.4528*ii, -2.6459-3.12979*ii, -.60668-.417062*ii, 5.12374-.848811*ii
.293901+.0203143*ii, .362041+.589916*ii, -.422446+.257418*ii, .204867+.445642*ii, .204867+.445642*ii, .476815+1.10535*ii, .287918-.527141*ii, .0169135+.0205485*ii, -.372695-.97782*ii, .143327-1.30372*ii, .433695+.381803*ii
-1.44347+.703679*ii, -.054689+.614346*ii, .484207+.944438*ii, .781756+.270629*ii, .781756+.270629*ii, 1.25524+.67585*ii, -1.37058+1.3746*ii, .0157925+.0370109*ii, -2.28424-1.59866*ii, 1.53814-1.85232*ii, 1.26002-1.46591*ii
-1.35779+.222522*ii, -.045593-.196292*ii, 1.40183+1.00278*ii, .485789+.292041*ii, .485789+.292041*ii, -.0767458+.456754*ii, -1.85077+1.57068*ii, .103518+.0429426*ii, -2.27683-.910832*ii, 2.07731-.809753*ii, 1.24274-1.99402*ii
-5.08811+5.58525*ii, -1.62+3.20881*ii, -.92004-.83405*ii, .816624+.31167*ii, .816624+.31167*ii, 3.28174+3.63787*ii, -3.16004+8.0455*ii, 3.23425-8.98814*ii, -4.35451-4.57443*ii, -.73295-.098972*ii, 7.87148-5.87262*ii
-1.00579+.981798*ii, .150805+1.28667*ii, .602322-.861186*ii, .081614-1.23136*ii, .081614-1.23136*ii, -.522636-1.16036*ii, -.84774-.760619*ii, 7.2411+2.8925*ii, -.0818494+.102147*ii, -5.71524-6.01575*ii, 1.46053+5.49291*ii
2.22466+.380286*ii, 2.37283-.643778*ii, -.013964+.762006*ii, -2.01884+.081175*ii, -2.01884+.081175*ii, -3.85145-.513942*ii, -1.09261-.232301*ii, 3.33257-6.47933*ii, -.136507+.0249387*ii, -5.51788+6.84092*ii, 6.15541-.959054*ii
2.45691-.003952*ii, 2.32508-1.0156*ii, -.006429+.757207*ii, -2.18929+.427119*ii, -2.18929+.427119*ii, -4.28405+.07965*ii, -1.08143-.209176*ii, 2.45856-7.23893*ii, .130802-.0093705*ii, -4.59896+8.13804*ii, 6.21732-1.74996*ii
-.147617-.482886*ii, .599355-.188887*ii, .559704+1.19823*ii, .21632+.370494*ii, .21632+.370494*ii, -.157563+.241913*ii, -1.14549-.270385*ii, -.023959+.258001*ii, -1.2819-.945474*ii, .843778-.201608*ii, 1.16535-.568755*ii
.202812+.0487016*ii, .0076233+.406972*ii, .354453-.336677*ii, .212413+.179573*ii, .212413+.179573*ii, -.159888+.85798*ii, .669877-.337032*ii, .679025+1.51458*ii, -.162582+.0355913*ii, .290825-2.88784*ii, -.917803+1.10618*ii
.218901-.284028*ii, .495936+.0834255*ii, -.105953+.541391*ii, -.072207+.579965*ii, -.072207+.579965*ii, -.314398+1.13559*ii, -.528533-.311634*ii, .159022-1.06497*ii, -.476845-1.08647*ii, .207913+.465516*ii, 1.55662-.381741*ii
.252694-.49052*ii, .940045-.101593*ii, .076929+1.35584*ii, .0187677+.438645*ii, .0187677+.438645*ii, -.166226+.248772*ii, -1.09161-.622784*ii, .010872-.684675*ii, -1.0928-1.22407*ii, .068478+.827605*ii, 1.93486-.55061*ii
1.87811+.823336*ii, .710158+1.3039*ii, -1.0437+.003056*ii, .483889+.364724*ii, .483889+.364724*ii, 1.71965+.765906*ii, 3.29297-.780525*ii, -2.64633+1.29361*ii, -.457636+.107414*ii, 1.00666-3.16741*ii, -2.91343+.098478*ii
-.239233-.155166*ii, .325597-2.13266*ii, -2.90604+.548565*ii, -.983978-.873544*ii, -.983978-.873544*ii, -.0190036-.0264921*ii, .214259-.0325193*ii, .255856+.96645*ii, -1.08398+1.49791*ii, -.241543-.0608938*ii, 1.97738+.067058*ii
-5.08205-.529052*ii, -1.87642+2.03102*ii, 1.10328+.65308*ii, 1.59488-3.62143*ii, 1.59488-3.62143*ii, -1.76945+2.55569*ii, -.395273-1.22925*ii, -.91432+2.21721*ii, 1.59917-.863522*ii, -1.24109+.38559*ii, -2.77261-5.81036*ii
-.147156-.828109*ii, .204476+.139774*ii, .876763+.655599*ii, 1.04168+.118423*ii, 1.04168+.118423*ii, -.697462-.077606*ii, -.228688-.768974*ii, -.021544+.0009855*ii, 1.10257-.964469*ii, -1.88343+.299639*ii, -.028046+.915666*ii
1.91358-.732302*ii, -1.08717+5.04042*ii, -.637844-.304846*ii, 1.66672+1.78329*ii, 1.66672+1.78329*ii, 1.2648-3.89969*ii, .316124-.777602*ii, -2.47332-.383393*ii, -1.64047-1.944*ii, -.320265-.0053708*ii, -2.81349+.041996*ii
-1.087-1.26492*ii, .542069-2.51993*ii, -.949871-.001423*ii, .964165-.174916*ii, .964165-.174916*ii, -1.20895-1.39834*ii, -.861055-1.46814*ii, 1.50595-.409406*ii, 3.08358-.691956*ii, -.0154108+.117096*ii, .526516-.483459*ii
-4.74656-1.48809*ii, 5.99429-2.21691*ii, -.528249+.910029*ii, .327957-.566866*ii, .327957-.566866*ii, 3.29318-3.05609*ii, -1.6627-7.41139*ii, 1.43001+7.96853*ii, -7.67139+3.1703*ii, -.039792+.0179288*ii, -.533287-.524559*ii
2.53891+3.686*ii, 1.43386-7.25624*ii, -1.46378+2.76177*ii, 2.67459-1.69272*ii, 2.67459-1.69272*ii, -.458104+.0032586*ii, .055017+1.41297*ii, -.00273566-.00100197*ii, -13.6907+11.6254*ii, -.023656+5.56984*ii, -2.51544+8.72632*ii
.95102+15.6524*ii, 7.29917+7.02974*ii, 3.63343-5.14513*ii, 2.17729-3.27054*ii, 2.17729-3.27054*ii, -.379816-.109373*ii, -3.18203+2.40915*ii, -9.17243+7.16111*ii, -13.0828-2.70948*ii, .103435+.276102*ii, -2.1651-13.2772*ii
2.3965+2.67259*ii, -2.75676-1.13992*ii, 1.4204-3.42305*ii, 2.04686-1.42145*ii, 2.04686-1.42145*ii, -.260988-.013886*ii, .178146+1.42942*ii, -4.65219-3.04596*ii, -2.31963+.074431*ii, .0422133+.00258658*ii, -.151771-.35458*ii
-.856836+1.83542*ii, .094205-.519441*ii, 2.06066+2.95335*ii, 1.18471-.581008*ii, 1.18471-.581008*ii, .155635+.0131637*ii, -1.1955+.962959*ii, -.683146-2.81964*ii, .153712-.249148*ii, .878149+.265191*ii, -.709428-.20466*ii
-1.36787+.214017*ii, 5.75321-.135026*ii, .935935+.44803*ii, 1.21172-2.0188*ii, 1.21172-2.0188*ii, -.641905+1.11419*ii, -.376912-.451334*ii, -.0000142694-.0000241583*ii, -5.2251+5.17302*ii, 4.0137+1.03057*ii, -.379409+.182306*ii
1.07498+.482871*ii, .323106+5.86713*ii, -.561985+.874049*ii, -2.1244+1.7919*ii, -2.1244+1.7919*ii, -.820031+.720167*ii, -.18364-.382195*ii, 2.60321+.977884*ii, 1.27727+1.18376*ii, .093592+.747049*ii, 6.52122+1.60286*ii
1.13154-.482628*ii, 3.1977+.021146*ii, -.260343-.860895*ii, -1.3796+2.6853*ii, -1.3796+2.6853*ii, -1.49504-.278502*ii, -.313478-.260332*ii, -.540586-.734281*ii, 1.03937+1.63287*ii, -.216587+.398261*ii, -2.6216-.138591*ii
-.0287059-.144005*ii, 1.39795-.932298*ii, .0838363-.3751*ii, .140704-.133948*ii, .140704-.133948*ii, .590835+.799312*ii, .404088-.638777*ii, -.616535-.210384*ii, 1.32073-1.01917*ii, -.0864274-.110078*ii, .343776-.264086*ii
-.568912-.879401*ii, .313538+2.07034*ii, .00296+.897791*ii, -.584617+.829732*ii, -.584617+.829732*ii, .698604+1.09565*ii, -.385419+.957218*ii, .908432-1.74534*ii, -.0086056+.300486*ii, 1.0399-.424285*ii, -.887917+.284618*ii
-1.92374-10.6232*ii, 6.79103+11.2958*ii, -.089584-1.74889*ii, -1.99214-4.43031*ii, -1.99214-4.43031*ii, .270071+3.51007*ii, 2.15697+.535681*ii, 2.41818-4.89654*ii, -1.25633+.257287*ii, 3.14348+2.5592*ii, -15.9835+3.18103*ii
-7.71083-5.96004*ii, -3.19277+.741819*ii, 1.63918+.177014*ii, 2.77269+.325648*ii, 2.77269+.325648*ii, -3.23941-1.53646*ii, -2.99218-1.79812*ii, -.228098+.363087*ii, -1.26277+2.97816*ii, -.222004+1.80234*ii, -3.98759+1.02631*ii
.105549-.397653*ii, .880455-1.32393*ii, .343786-.60166*ii, -.175422-.29299*ii, -.175422-.29299*ii, .601836+.609838*ii, .840301+.863362*ii, 1.40762-1.21097*ii, -.131718+.271381*ii, 1.7497-.403138*ii, .67902+1.16084*ii
.0117321+.230285*ii, .502103-2.16529*ii, -.349708-.453596*ii, -.31121+.328383*ii, -.31121+.328383*ii, .6698-.213173*ii, .351613-.368952*ii, .437978-.200826*ii, .131142-.118173*ii, -1.92932+.593063*ii, -.461505+.516826*ii
.19772-1.20671*ii, -.291455-.960273*ii, .614485-.758737*ii, -.495987-.600788*ii, -.495987-.600788*ii, 1.19513+.465931*ii, 1.03289+1.18181*ii, -2.16265-.304637*ii, .483739-.406479*ii, 1.05323+.270133*ii, -1.16728-1.12451*ii
-.834983-.11742*ii, -2.52723+.885972*ii, -.517738-.507435*ii, .873909-1.85427*ii, .873909-1.85427*ii, -.255311+1.58399*ii, -.121839-.39288*ii, .886205-.175507*ii, -.535733-1.14678*ii, -.217255+.168645*ii, .264391+.997358*ii
-3.26329-.427783*ii, 1.02243+3.21171*ii, 1.00189+1.14624*ii, -.46135-2.05646*ii, -.46135-2.05646*ii, .005459+1.42006*ii, .536991-1.46638*ii, .105371-.340145*ii, 1.04676+.977616*ii, .464683+2.25895*ii, -1.5759+2.73289*ii
-1.81717-1.48547*ii, 3.25845+4.3861*ii, .824132-1.92389*ii, .817423+.011306*ii, .817423+.011306*ii, .531671-.066343*ii, -2.24775-1.78617*ii, -1.78555+.814839*ii, 1.12493-1.91061*ii, .639799-.233655*ii, -.89798-2.33025*ii
.833943+1.48432*ii, .245041-.801999*ii, -.642255+.220255*ii, -3.08581+.321905*ii, -3.08581+.321905*ii, -.547722+3.65229*ii, -.217703-.503723*ii, .742576+2.24609*ii, 1.90808+.989046*ii, -.106073-.233656*ii, -2.27948-.220402*ii
-.408699-2.16168*ii, -1.78537+.213026*ii, 1.48572-1.94338*ii, 1.29978+.182224*ii, 1.29978+.182224*ii, .366506+.0288278*ii, -.537046-1.58782*ii, .436078+3.04203*ii, 1.09979+.2187*ii, .131757+1.55003*ii, -4.62645-.954119*ii
.053207-.580272*ii, .229604-2.24929*ii, -.487783+.502365*ii, -.226887+.298861*ii, -.226887+.298861*ii, 1.17979+.143324*ii, -1.31746+.822146*ii, -1.6415-.173164*ii, .283137+.142142*ii, -.995698-.039488*ii, -.436222-.483161*ii
-2.10842+.47136*ii, .307011+.433765*ii, -.741252+.3597*ii, -.030547-1.5537*ii, -.030547-1.5537*ii, -2.46742-2.01017*ii, -.276593-1.36248*ii, -.114481-.589272*ii, .953518-1.58381*ii, 1.70692-.686882*ii, .727791-4.41059*ii
-.151455-.327069*ii, -1.14412-1.60448*ii, .172352-.497751*ii, .897034-1.1051*ii, .897034-1.1051*ii, 1.15792+.58884*ii, .111349-.227436*ii, 3.45662-.569626*ii, 2.07424+2.63457*ii, .077372-.0062786*ii, .519888+1.86517*ii
2.91651-2.66641*ii, 2.34229+1.54373*ii, -1.05551-.462196*ii, 1.17631+1.35424*ii, 1.17631+1.35424*ii, .013973-2.97622*ii, -.056008-2.20227*ii, 1.29043-3.60599*ii, 1.37184-.568753*ii, -.375291-1.29669*ii, 2.48892+4.66394*ii
-.463199+.118975*ii, -1.54344-1.06591*ii, .337828+.439731*ii, -1.23569-2.25569*ii, -1.23569-2.25569*ii, .762027+1.35581*ii, .0459555-.180172*ii, -.0732133+.0215867*ii, 1.12841+.851759*ii, -1.23629+2.2273*ii, .459252-4.59209*ii
.0660855+.111517*ii, 1.39339+3.97286*ii, .207238+.332453*ii, 2.90786-.886087*ii, 2.90786-.886087*ii, .462789-.706562*ii, .0101023+.0414287*ii, -.026662-2.73909*ii, .00339731-.0424496*ii, 3.42043-1.54912*ii, -2.49528+.586046*ii
-.255278-.627646*ii, .061516+3.44921*ii, .028979-.845384*ii, 2.05351-1.38556*ii, 2.05351-1.38556*ii, .416007+.850707*ii, .056289-.267666*ii, .268383+.880601*ii, -.558387+.379289*ii, -.124583-1.43488*ii, -2.11879+2.86984*ii
.0605694+.26275*ii, .161875+1.66577*ii, -.188405-.231046*ii, .266043+.0136243*ii, .266043+.0136243*ii, 2.75864-1.26247*ii, .277517+.973409*ii, 1.68303+.01415*ii, .436796+.352866*ii, .444929+1.35415*ii, .570989+1.98362*ii
5.4326+7.80733*ii, -4.47596-.096418*ii, -.168341+1.16773*ii, -.446713+2.42636*ii, -.446713+2.42636*ii, -5.32826-4.27821*ii, 2.71352-2.73858*ii, -7.92232+.313477*ii, .396655+.484904*ii, -.44855-5.90983*ii, -4.01087-9.86518*ii
-.634288+.952132*ii, 3.59759+.778175*ii, -.577859-.584718*ii, .90043+2.04965*ii, .90043+2.04965*ii, 1.41984+.921864*ii, .275429+.43046*ii, -.251211-3.10779*ii, .089763+.075674*ii, 2.05502+1.63003*ii, 1.51982+.067671*ii
