variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.960219+.517792*ii, .386151-1.68665*ii, 1.27455-3.52315*ii, .267831-.43338*ii, -1.43019-.274683*ii, .022823-1.57061*ii, -.714567-.224803*ii, 2.64604-1.5826*ii, 5.71292e-21-1.83319e-20*ii, .593399+.326054*ii, -2.87136e-20-1.67146e-20*ii
-1.25952-.510599*ii, 1.72668-1.65874*ii, -.056178-1.44597*ii, -.103418-.78274*ii, 1.11209-1.94947*ii, .211689-.436806*ii, -.080464-.600183*ii, .513354+.338271*ii, -2.24542e-27+1.35775e-27*ii, 1.54787+.636272*ii, -1.62497e-27+6.06897e-27*ii
-1.4283-.403488*ii, 2.11399-.479971*ii, .309215+.235375*ii, 3.03135+2.09985*ii, -.361635+2.96501*ii, -.565785-.845325*ii, -.0761953+.491014*ii, -.256657-.101071*ii, -2.5366e-19-2.05259e-19*ii, 2.70384-.125773*ii, -6.34753e-19-3.12166e-19*ii
-5.32101-.62852*ii, -.312538+5.38109*ii, -1.91061-1.73679*ii, 4.06981-3.73085*ii, -.844911-2.14395*ii, 4.46705-.182723*ii, 1.10035-2.04824*ii, .618771+.522339*ii, 3.5784e-27-2.72678e-27*ii, 2.43293+3.30382*ii, 1.35547e-26+2.01079e-26*ii
.110534-.543111*ii, -.294932+.120463*ii, -1.14006+1.24611*ii, -.881074-1.36221*ii, -.032481-1.1368*ii, -.238558+1.09118*ii, .474588+.110793*ii, -.484908-.488764*ii, 6.91346e-19+1.33211e-18*ii, 2.82118+.884552*ii, -3.6437e-19-3.09601e-19*ii
4.07403-2.48783*ii, 1.05665-4.14436*ii, 1.59892-4.03395*ii, 2.40319+1.48173*ii, 4.56615+3.02118*ii, .495503+7.79473*ii, .369829-.789538*ii, 1.59839+2.25798*ii, 5.62429e-23-1.25668e-22*ii, -3.25486+6.44706*ii, -4.61385e-22-3.65877e-22*ii
-1.37147+3.94604*ii, -.534678-.105257*ii, .231016-3.10927*ii, -.848639-.021269*ii, 4.74385-1.5276*ii, 1.43086-.838577*ii, -.504636+.669321*ii, -1.66025+1.02975*ii, 1.10112e-18-9.84034e-19*ii, -.389799-1.98093*ii, -6.92319e-19+4.10241e-19*ii
1.79241-3.40152*ii, -1.43802-1.38704*ii, .980626+1.06833*ii, -.298274-.845458*ii, -.87721-.953946*ii, -.238531+2.0472*ii, .995853+2.79469*ii, -2.06487-1.01061*ii, 2.51071e-45-3.40258e-45*ii, .59278-1.14977*ii, -8.32996e-45+1.41055e-45*ii
2.12519-2.00856*ii, -1.48608-2.11455*ii, 5.61898-1.23036*ii, -2.08361+1.78123*ii, 1.54583+1.34594*ii, 7.86874+1.07631*ii, .138484-1.41992*ii, -1.92678-2.16372*ii, -3.20001e-34+3.36065e-34*ii, -1.49786-5.88486*ii, 1.18617e-33+1.77241e-34*ii
.512555+.116444*ii, -.038995-.865401*ii, 1.08888-1.72503*ii, -.229654-.0945967*ii, .613423-.116564*ii, -.167722+.10198*ii, .771631+.336453*ii, .468004-.636835*ii, 7.3234e-19-1.67024e-19*ii, .027246+1.45964*ii, -1.731e-19-6.27254e-19*ii
-.780834-2.01354*ii, -1.43448+3.04912*ii, .970291+.185336*ii, .735557+1.72906*ii, -1.02807-.806297*ii, -1.15632+2.28099*ii, 1.42132+.843841*ii, .876153+1.04148*ii, 2.92648e-27-2.77063e-27*ii, 3.40514+.873689*ii, 4.25e-27+1.28976e-26*ii

