variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-2.187e-16+2.58837e-15*ii, 1.99133-.319977*ii, 4.75e-18-3.38973e-14*ii, -.678863+.284476*ii, .10383-1.01766*ii, -.216922-1.14942*ii, -2.03794e-16-3.63133e-16*ii, -.215322-.149604*ii, .614359-1.29583*ii, -5.17619e-15-3.42588e-14*ii, -1.12693-.953859*ii
-8.51847e-15-5.9057e-15*ii, 4.4749-4.19929*ii, 2.97522e-15-8.8049e-17*ii, .175026+2.95048*ii, -.647987+.714853*ii, 2.60932-4.25721*ii, -6.61168e-17-1.04329e-16*ii, 1.4742+3.6045*ii, 1.73592+.775659*ii, 6.44407e-15-5.95563e-15*ii, -3.79503-.794349*ii
-5.40229e-15-1.78527e-15*ii, -.928765-1.01071*ii, 5.7863e-17-2.02228e-15*ii, 1.41489+.714244*ii, .649732-.772774*ii, -1.97544-1.17285*ii, 4.10997e-16-3.39051e-16*ii, -1.87806-.392045*ii, 2.07449+1.91845*ii, 2.76951e-16-5.86868e-16*ii, 2.11571-1.30003*ii
-5.94117e-16+7.69013e-16*ii, -.951516+.959489*ii, 5.74699e-16+6.86444e-16*ii, .252877+.471105*ii, -.536488+1.22578*ii, -.574921+1.23448*ii, -9.2839e-18-1.44159e-16*ii, -.288195-1.77601*ii, -.177389+.933812*ii, -4.72596e-16-7.85356e-17*ii, 1.66232+.452222*ii
4.9893e-16+8.90422e-15*ii, 1.10549-2.80641*ii, -1.93125e-15+4.04701e-15*ii, .004108+3.79736*ii, .154189-4.33843*ii, -1.73536-1.57639*ii, -1.24408e-16-8.3246e-18*ii, -1.18545+.996872*ii, -2.84072-.48196*ii, 1.93002e-16+1.59687e-15*ii, -2.19494-5.67725*ii
6.4295e-16-2.72228e-15*ii, 1.16573+.099826*ii, 5.86132e-16-6.83377e-16*ii, -.702091+.914375*ii, 1.02066-.445738*ii, 2.11915-1.07434*ii, 2.81338e-16-1.78437e-17*ii, -3.11273+.833713*ii, 1.50009+.287899*ii, -6.59213e-17-2.30459e-16*ii, -1.49162+.020079*ii
2.1237e-15-1.81261e-15*ii, -1.88794+.964456*ii, -7.28866e-16-7.15396e-16*ii, -.533871-1.1811*ii, 1.79568+.498804*ii, 2.22846+.16009*ii, -1.13081e-16+2.35967e-16*ii, 2.52539-.193611*ii, 2.32849+2.18113*ii, 1.83309e-17-3.77849e-18*ii, -1.64652-.109323*ii
-3.00962e-16+2.04621e-15*ii, .16653-3.62352*ii, -2.77242e-18-5.43173e-17*ii, -2.26888+3.57365*ii, -4.60767-.496611*ii, -2.02739-1.79809*ii, -1.01642e-16-1.37277e-16*ii, 1.37107+4.07632*ii, 1.98555-4.2784*ii, -2.26333e-19+2.99164e-18*ii, 2.42588+1.70564*ii
-9.6911e-17+1.03977e-15*ii, 1.75906+.790382*ii, 1.75886e-16+6.8708e-16*ii, -1.92078-.50897*ii, -.442584-.691645*ii, .792324-.713702*ii, 3.56744e-16-5.28333e-16*ii, .948892-.4978*ii, -2.26913-.663309*ii, -8.10543e-17-4.24822e-17*ii, -.931656-.511285*ii
-2.14041e-14-1.0786e-13*ii, -5.22261-.434662*ii, -1.09455e-15+4.30079e-15*ii, .178363+2.51691*ii, 6.20668+3.89122*ii, 4.13133-3.17509*ii, 3.63495e-16-1.39718e-16*ii, 2.29928-4.23053*ii, 5.2535-3.1924*ii, -1.25004e-16+2.96681e-16*ii, .18634-8.82316*ii
2.93425e-15+6.59108e-15*ii, .531177-3.47104*ii, 5.51594e-16+6.42544e-16*ii, 1.23703+2.24063*ii, .348096-1.06296*ii, .042876-1.31015*ii, -2.26092e-16+3.24914e-15*ii, -.824796-5.17947*ii, -2.55252+.799322*ii, 1.27951e-18+8.51716e-18*ii, -.707059+1.69111*ii
5.69857e-15-1.82427e-15*ii, -2.46374+4.43439*ii, -6.46976e-17-3.88365e-16*ii, -5.12912+.060292*ii, 1.81224+.512296*ii, -.704761-.461219*ii, 2.10487e-16-7.19211e-16*ii, -4.71448+2.14082*ii, -2.03452-6.34409*ii, 1.36375e-18-1.10846e-18*ii, 1.91647-1.0535*ii
1.15502e-15+1.52737e-16*ii, -.056822-.0960067*ii, 2.0086e-15+7.73746e-16*ii, -.808883-1.42907*ii, .040134-.818216*ii, -.306229+.973332*ii, -1.15117e-16-2.92498e-16*ii, -1.8973+.811204*ii, -3.06855+1.64959*ii, -3.17029e-16-6.40596e-16*ii, 1.24661-.237767*ii
3.07297e-15+5.81981e-15*ii, .651112-1.93329*ii, 4.20419e-16+4.12865e-15*ii, -2.23794-4.79171*ii, -2.03102+5.36414*ii, -1.73082+3.05809*ii, -4.86676e-16+4.3778e-16*ii, 1.81114-4.28394*ii, 3.62892-.82566*ii, 9.38772e-17+6.92618e-17*ii, 2.33264+3.05639*ii
-6.10493e-16-3.58763e-15*ii, .751218-.305634*ii, 8.4425e-17+9.62595e-16*ii, 1.2536+1.7268*ii, -1.29159+2.61252*ii, -.78365-.728784*ii, -4.95078e-17-6.8589e-17*ii, 1.71718-.635602*ii, -.317944-1.17898*ii, -5.75408e-17+1.87431e-16*ii, 1.46769-1.63382*ii
-3.4362e-15+1.95556e-15*ii, 1.44675-.278723*ii, 4.15466e-15-2.8238e-17*ii, .59808+.037948*ii, -.67806-.116384*ii, .553978-.044192*ii, -1.8283e-16+2.20557e-16*ii, -.420851-1.04619*ii, .541656-.015095*ii, 2.64727e-15+2.84108e-15*ii, -1.31741-1.33377*ii
1.36353e-15-6.05858e-15*ii, -.021792+5.32219*ii, 6.2972e-17-1.32504e-16*ii, -6.42154+4.11722*ii, -6.32664-2.95787*ii, -3.57994+2.02146*ii, 6.66772e-17+8.52552e-16*ii, -8.31273-.19590*ii, -1.23834-1.33879*ii, -1.65228e-18-3.88416e-18*ii, -.0201939-.00649544*ii
1.83072e-16-1.63405e-15*ii, .285003+2.02104*ii, 4.73562e-17-1.38857e-16*ii, .054722-.608809*ii, .176303-1.1358*ii, -.878131+1.3461*ii, 6.73251e-16-5.41293e-16*ii, .578624-.547617*ii, -1.46585+1.18053*ii, -9.8181e-18+2.22028e-16*ii, .182007-1.02516*ii

